WBAN,Date,Time,StationType,SkyCondition,ConvertSky,SC1,SC2,SC3,Year,Month,Day,Hour,RealDate,TimeCheck
24229,20121017,653,11,BKN004 OVC150,8,BKN,OVC,0,2012,10,17,7,10/17/2012,653
24229,20121017,753,11,OVC004,8,OVC,0,0,2012,10,17,8,10/17/2012,753
24229,20121017,853,11,BKN005 OVC014,8,BKN,OVC,0,2012,10,17,9,10/17/2012,853
24229,20121017,953,11,BKN009 BKN150,6,BKN,BKN,0,2012,10,17,10,10/17/2012,953
24229,20121017,1053,11,FEW009 SCT150,4,FEW,SCT,0,2012,10,17,11,10/17/2012,1053
24229,20121017,1153,11,FEW018 SCT260,4,FEW,SCT,0,2012,10,17,12,10/17/2012,1153
24229,20121017,1253,11,FEW020 SCT260,4,FEW,SCT,0,2012,10,17,13,10/17/2012,1253
24229,20121017,1353,11,SCT250,4,SCT,0,0,2012,10,17,14,10/17/2012,1353
24229,20121017,1453,11,SCT250,4,SCT,0,0,2012,10,17,15,10/17/2012,1453
24229,20121017,1553,11,BKN250,6,BKN,0,0,2012,10,17,16,10/17/2012,1553
24229,20121017,1653,11,FEW120 BKN250,6,FEW,BKN,0,2012,10,17,17,10/17/2012,1653
24229,20121017,1753,11,BKN250,6,BKN,0,0,2012,10,17,18,10/17/2012,1753
24229,20121017,1853,11,BKN250,6,BKN,0,0,2012,10,17,19,10/17/2012,1853
24229,20121017,1953,11,BKN250,6,BKN,0,0,2012,10,17,20,10/17/2012,1953
24229,20121017,2053,11,BKN250,6,BKN,0,0,2012,10,17,21,10/17/2012,2053
24229,20121017,2153,11,FEW250,2,FEW,0,0,2012,10,17,22,10/17/2012,2153
24229,20121017,2253,11,CLR,0,CLR,0,0,2012,10,17,23,10/17/2012,2253
24229,20121017,2353,11,CLR,0,CLR,0,0,2012,10,17,24,10/17/2012,2353
24229,20121018,53,11,CLR,0,CLR,0,0,2012,10,18,1,10/18/2012,53
24229,20121018,153,11,CLR,0,CLR,0,0,2012,10,18,2,10/18/2012,153
24229,20121018,253,11,BKN004,6,BKN,0,0,2012,10,18,3,10/18/2012,253
24229,20121018,353,11,OVC001,8,OVC,0,0,2012,10,18,4,10/18/2012,353
24229,20121018,453,11,VV001,8,VV0,0,0,2012,10,18,5,10/18/2012,453
24229,20121018,553,11,OVC001,8,OVC,0,0,2012,10,18,6,10/18/2012,553
24229,20121018,653,11,VV001,8,VV0,0,0,2012,10,18,7,10/18/2012,653
24229,20121018,753,11,OVC001,8,OVC,0,0,2012,10,18,8,10/18/2012,753
24229,20121018,853,11,FEW002,2,FEW,0,0,2012,10,18,9,10/18/2012,853
24229,20121018,953,11,CLR,0,CLR,0,0,2012,10,18,10,10/18/2012,953
24229,20121018,1053,11,FEW180 SCT260,4,FEW,SCT,0,2012,10,18,11,10/18/2012,1053
24229,20121018,1153,11,FEW160 SCT260,4,FEW,SCT,0,2012,10,18,12,10/18/2012,1153
24229,20121018,1253,11,FEW160 BKN260,6,FEW,BKN,0,2012,10,18,13,10/18/2012,1253
24229,20121018,1353,11,FEW150 BKN240,6,FEW,BKN,0,2012,10,18,14,10/18/2012,1353
24229,20121018,1453,11,FEW120 BKN210,6,FEW,BKN,0,2012,10,18,15,10/18/2012,1453
24229,20121018,1553,11,FEW120 BKN230,6,FEW,BKN,0,2012,10,18,16,10/18/2012,1553
24229,20121018,1653,11,FEW120 OVC240,8,FEW,OVC,0,2012,10,18,17,10/18/2012,1653
24229,20121018,1753,11,SCT120 OVC240,8,SCT,OVC,0,2012,10,18,18,10/18/2012,1753
24229,20121018,1853,11,FEW100 BKN140 OVC200,8,FEW,BKN,OVC,2012,10,18,19,10/18/2012,1853
24229,20121018,1953,11,BKN070 OVC110,8,BKN,OVC,0,2012,10,18,20,10/18/2012,1953
24229,20121018,2053,11,SCT032 BKN100,6,SCT,BKN,0,2012,10,18,21,10/18/2012,2053
24229,20121018,2153,11,FEW032 SCT055 BKN100,6,FEW,SCT,BKN,2012,10,18,22,10/18/2012,2153
24229,20121018,2253,11,FEW032 OVC041,8,FEW,OVC,0,2012,10,18,23,10/18/2012,2253
24229,20121018,2353,11,OVC037,8,OVC,0,0,2012,10,18,24,10/18/2012,2353
24229,20121019,53,11,BKN035 OVC080,8,BKN,OVC,0,2012,10,19,1,10/19/2012,53
24229,20121019,153,11,BKN041 OVC080,8,BKN,OVC,0,2012,10,19,2,10/19/2012,153
24229,20121019,253,11,SCT049 BKN100,6,SCT,BKN,0,2012,10,19,3,10/19/2012,253
24229,20121019,353,11,FEW040 BKN060 OVC090,8,FEW,BKN,OVC,2012,10,19,4,10/19/2012,353
24229,20121019,453,11,BKN033 OVC045,8,BKN,OVC,0,2012,10,19,5,10/19/2012,453
24229,20121019,553,11,BKN029 OVC040,8,BKN,OVC,0,2012,10,19,6,10/19/2012,553
24229,20121019,653,11,OVC024,8,OVC,0,0,2012,10,19,7,10/19/2012,653
24229,20121019,753,11,BKN022 OVC030,8,BKN,OVC,0,2012,10,19,8,10/19/2012,753
24229,20121019,853,11,OVC017,8,OVC,0,0,2012,10,19,9,10/19/2012,853
24229,20121019,953,11,BKN020 BKN035 OVC110,8,BKN,BKN,OVC,2012,10,19,10,10/19/2012,953
24229,20121019,1053,11,BKN060 OVC100,8,BKN,OVC,0,2012,10,19,11,10/19/2012,1053
24229,20121019,1153,11,SCT028 BKN037 OVC060,8,SCT,BKN,OVC,2012,10,19,12,10/19/2012,1153
24229,20121019,1253,11,FEW028 SCT046 OVC100,8,FEW,SCT,OVC,2012,10,19,13,10/19/2012,1253
24229,20121019,1353,11,FEW035 SCT080 BKN100,6,FEW,SCT,BKN,2012,10,19,14,10/19/2012,1353
24229,20121019,1453,11,SCT015 BKN023 BKN080,6,SCT,BKN,BKN,2012,10,19,15,10/19/2012,1453
24229,20121019,1553,11,BKN015 BKN038 OVC047,8,BKN,BKN,OVC,2012,10,19,16,10/19/2012,1553
24229,20121019,1653,11,BKN011 BKN017 OVC031,8,BKN,BKN,OVC,2012,10,19,17,10/19/2012,1653
24229,20121019,1753,11,BKN011 OVC015,8,BKN,OVC,0,2012,10,19,18,10/19/2012,1753
24229,20121019,1853,11,FEW016 BKN035 OVC046,8,FEW,BKN,OVC,2012,10,19,19,10/19/2012,1853
24229,20121019,1953,11,SCT060 BKN080,6,SCT,BKN,0,2012,10,19,20,10/19/2012,1953
24229,20121019,2053,11,SCT018 SCT050 BKN065,6,SCT,SCT,BKN,2012,10,19,21,10/19/2012,2053
24229,20121019,2153,11,SCT007 BKN015 OVC050,8,SCT,BKN,OVC,2012,10,19,22,10/19/2012,2153
24229,20121019,2253,11,FEW008 BKN055 OVC070,8,FEW,BKN,OVC,2012,10,19,23,10/19/2012,2253
24229,20121019,2353,11,FEW060 BKN075 BKN095,6,FEW,BKN,BKN,2012,10,19,24,10/19/2012,2353
24229,20121020,53,11,FEW035 BKN065 BKN095,6,FEW,BKN,BKN,2012,10,20,1,10/20/2012,53
24229,20121020,153,11,FEW020 BKN043 BKN050,6,FEW,BKN,BKN,2012,10,20,2,10/20/2012,153
24229,20121020,253,11,FEW060,2,FEW,0,0,2012,10,20,3,10/20/2012,253
24229,20121020,353,11,BKN040 OVC048,8,BKN,OVC,0,2012,10,20,4,10/20/2012,353
24229,20121020,453,11,FEW024 SCT041 BKN050,6,FEW,SCT,BKN,2012,10,20,5,10/20/2012,453
24229,20121020,553,11,FEW040 SCT085,4,FEW,SCT,0,2012,10,20,6,10/20/2012,553
24229,20121020,653,11,SCT044 BKN055 BKN080,6,SCT,BKN,BKN,2012,10,20,7,10/20/2012,653
24229,20121020,753,11,SCT041 BKN075 BKN090,6,SCT,BKN,BKN,2012,10,20,8,10/20/2012,753
24229,20121020,853,11,FEW035 BKN060,6,FEW,BKN,0,2012,10,20,9,10/20/2012,853
24229,20121020,953,11,FEW023 BKN039 BKN055,6,FEW,BKN,BKN,2012,10,20,10,10/20/2012,953
24229,20121020,1053,11,FEW020 BKN080 BKN095,6,FEW,BKN,BKN,2012,10,20,11,10/20/2012,1053
24229,20121020,1153,11,BKN032 BKN040 OVC060,8,BKN,BKN,OVC,2012,10,20,12,10/20/2012,1153
24229,20121020,1253,11,SCT040 SCT090,4,SCT,SCT,0,2012,10,20,13,10/20/2012,1253
24229,20121020,1353,11,SCT033 BKN044 OVC050,8,SCT,BKN,OVC,2012,10,20,14,10/20/2012,1353
24229,20121020,1453,11,FEW025 SCT040 BKN100,6,FEW,SCT,BKN,2012,10,20,15,10/20/2012,1453
24229,20121020,1553,11,FEW036 BKN055 OVC110,8,FEW,BKN,OVC,2012,10,20,16,10/20/2012,1553
24229,20121020,1653,11,FEW021 BKN038 OVC047,8,FEW,BKN,OVC,2012,10,20,17,10/20/2012,1653
24229,20121020,1753,11,CLR,0,CLR,0,0,2012,10,20,18,10/20/2012,1753
24229,20121020,1853,11,FEW040 SCT095,4,FEW,SCT,0,2012,10,20,19,10/20/2012,1853
24229,20121020,1953,11,BKN085,6,BKN,0,0,2012,10,20,20,10/20/2012,1953
24229,20121020,2053,11,BKN060 OVC085,8,BKN,OVC,0,2012,10,20,21,10/20/2012,2053
24229,20121020,2153,11,FEW020 BKN048 OVC055,8,FEW,BKN,OVC,2012,10,20,22,10/20/2012,2153
24229,20121020,2253,11,SCT014 OVC020,8,SCT,OVC,0,2012,10,20,23,10/20/2012,2253
24229,20121020,2353,11,SCT007 BKN018 OVC034,8,SCT,BKN,OVC,2012,10,20,24,10/20/2012,2353
24229,20121021,53,11,FEW027 BKN041 OVC085,8,FEW,BKN,OVC,2012,10,21,1,10/21/2012,53
24229,20121021,153,11,FEW018 SCT027 BKN050,6,FEW,SCT,BKN,2012,10,21,2,10/21/2012,153
24229,20121021,253,11,FEW027 BKN140,6,FEW,BKN,0,2012,10,21,3,10/21/2012,253
24229,20121021,353,11,FEW027 SCT055 SCT140,4,FEW,SCT,SCT,2012,10,21,4,10/21/2012,353
24229,20121021,453,11,FEW020 SCT055 BKN090,6,FEW,SCT,BKN,2012,10,21,5,10/21/2012,453
24229,20121021,553,11,BKN013 BKN080,6,BKN,BKN,0,2012,10,21,6,10/21/2012,553
24229,20121021,653,11,FEW015 SCT047 BKN100,6,FEW,SCT,BKN,2012,10,21,7,10/21/2012,653
24229,20121021,753,11,FEW020 BKN036 BKN046,6,FEW,BKN,BKN,2012,10,21,8,10/21/2012,753
24229,20121021,853,11,BKN045 BKN055 BKN250,6,BKN,BKN,BKN,2012,10,21,9,10/21/2012,853
24229,20121021,953,11,BKN019 OVC050,8,BKN,OVC,0,2012,10,21,10,10/21/2012,953
24229,20121021,1053,11,FEW020 SCT055 BKN250,6,FEW,SCT,BKN,2012,10,21,11,10/21/2012,1053
24229,20121021,1153,11,SCT025 BKN037 OVC250,8,SCT,BKN,OVC,2012,10,21,12,10/21/2012,1153
24229,20121021,1253,11,SCT029 BKN037 BKN250,6,SCT,BKN,BKN,2012,10,21,13,10/21/2012,1253
24229,20121021,1353,11,SCT029TCU BKN040 BKN250,#N/A,SCT,CU ,40,2012,10,21,14,10/21/2012,1353
24229,20121021,1453,11,FEW029 BKN055 OVC250,8,FEW,BKN,OVC,2012,10,21,15,10/21/2012,1453
24229,20121021,1553,11,FEW029 SCT060 OVC130,8,FEW,SCT,OVC,2012,10,21,16,10/21/2012,1553
24229,20121021,1653,11,FEW029 BKN050 BKN095,6,FEW,BKN,BKN,2012,10,21,17,10/21/2012,1653
24229,20121021,1753,11,SCT027 BKN060 BKN095,6,SCT,BKN,BKN,2012,10,21,18,10/21/2012,1753
24229,20121021,1853,11,SCT040 SCT060 BKN120,6,SCT,SCT,BKN,2012,10,21,19,10/21/2012,1853
24229,20121021,1953,11,FEW030 BKN050 OVC065,8,FEW,BKN,OVC,2012,10,21,20,10/21/2012,1953
24229,20121021,2053,11,FEW030 BKN060 OVC090,8,FEW,BKN,OVC,2012,10,21,21,10/21/2012,2053
24229,20121021,2153,11,FEW010 SCT036 OVC047,8,FEW,SCT,OVC,2012,10,21,22,10/21/2012,2153
24229,20121021,2253,11,FEW036 SCT047 OVC055,8,FEW,SCT,OVC,2012,10,21,23,10/21/2012,2253
24229,20121021,2353,11,FEW020 SCT060 BKN200,6,FEW,SCT,BKN,2012,10,21,24,10/21/2012,2353
24229,20121022,53,11,FEW060 SCT250,4,FEW,SCT,0,2012,10,22,1,10/22/2012,53
24229,20121022,153,11,BKN060 BKN250,6,BKN,BKN,0,2012,10,22,2,10/22/2012,153
24229,20121022,253,11,BKN060 BKN075 OVC090,8,BKN,BKN,OVC,2012,10,22,3,10/22/2012,253
24229,20121022,353,11,BKN047 OVC060,8,BKN,OVC,0,2012,10,22,4,10/22/2012,353
24229,20121022,453,11,SCT043 OVC055,8,SCT,OVC,0,2012,10,22,5,10/22/2012,453
24229,20121022,553,11,OVC050,8,OVC,0,0,2012,10,22,6,10/22/2012,553
24229,20121022,653,11,FEW020 OVC040,8,FEW,OVC,0,2012,10,22,7,10/22/2012,653
24229,20121022,753,11,FEW005 SCT012 OVC036,8,FEW,SCT,OVC,2012,10,22,8,10/22/2012,753
24229,20121022,853,11,FEW005 SCT010 OVC029,8,FEW,SCT,OVC,2012,10,22,9,10/22/2012,853
24229,20121022,953,11,FEW005 BKN010 OVC024,8,FEW,BKN,OVC,2012,10,22,10,10/22/2012,953
24229,20121022,1053,11,SCT008 OVC019,8,SCT,OVC,0,2012,10,22,11,10/22/2012,1053
24229,20121022,1153,11,SCT008 OVC015,8,SCT,OVC,0,2012,10,22,12,10/22/2012,1153
24229,20121022,1253,11,SCT012 BKN046 OVC075,8,SCT,BKN,OVC,2012,10,22,13,10/22/2012,1253
24229,20121022,1353,11,FEW022 BKN039 BKN085,6,FEW,BKN,BKN,2012,10,22,14,10/22/2012,1353
24229,20121022,1453,11,FEW022 SCT035 SCT070,4,FEW,SCT,SCT,2012,10,22,15,10/22/2012,1453
24229,20121022,1553,11,SCT022 BKN037 BKN070,6,SCT,BKN,BKN,2012,10,22,16,10/22/2012,1553
24229,20121022,1653,11,FEW025 SCT050 BKN090,6,FEW,SCT,BKN,2012,10,22,17,10/22/2012,1653
24229,20121022,1753,11,FEW023 SCT033 BKN055,6,FEW,SCT,BKN,2012,10,22,18,10/22/2012,1753
24229,20121022,1853,11,FEW025 SCT042 BKN065,6,FEW,SCT,BKN,2012,10,22,19,10/22/2012,1853
24229,20121022,1953,11,FEW025 BKN046 BKN070,6,FEW,BKN,BKN,2012,10,22,20,10/22/2012,1953
24229,20121022,2053,11,FEW018 SCT035 BKN050,6,FEW,SCT,BKN,2012,10,22,21,10/22/2012,2053
24229,20121022,2153,11,FEW040 SCT080,4,FEW,SCT,0,2012,10,22,22,10/22/2012,2153
24229,20121022,2253,11,FEW040 SCT080 BKN250,6,FEW,SCT,BKN,2012,10,22,23,10/22/2012,2253
24229,20121022,2353,11,FEW030 BKN050 BKN250,6,FEW,BKN,BKN,2012,10,22,24,10/22/2012,2353
24229,20121023,53,11,BKN045 BKN250,6,BKN,BKN,0,2012,10,23,1,10/23/2012,53
24229,20121023,153,11,FEW040 BKN055 BKN070,6,FEW,BKN,BKN,2012,10,23,2,10/23/2012,153
24229,20121023,253,11,FEW032 BKN045 BKN070,6,FEW,BKN,BKN,2012,10,23,3,10/23/2012,253
24229,20121023,353,11,SCT015 BKN049 BKN070,6,SCT,BKN,BKN,2012,10,23,4,10/23/2012,353
24229,20121023,453,11,SCT015 BKN029 OVC050,8,SCT,BKN,OVC,2012,10,23,5,10/23/2012,453
24229,20121023,553,11,SCT014 BKN032 OVC060,8,SCT,BKN,OVC,2012,10,23,6,10/23/2012,553
24229,20121023,653,11,SCT016 BKN032 OVC047,8,SCT,BKN,OVC,2012,10,23,7,10/23/2012,653
24229,20121023,753,11,FEW016 SCT047 BKN075,6,FEW,SCT,BKN,2012,10,23,8,10/23/2012,753
24229,20121023,853,11,SCT021 BKN040 OVC060,8,SCT,BKN,OVC,2012,10,23,9,10/23/2012,853
24229,20121023,953,11,BKN021 BKN085 BKN230,6,BKN,BKN,BKN,2012,10,23,10,10/23/2012,953
24229,20121023,1053,11,BKN027 OVC039,8,BKN,OVC,0,2012,10,23,11,10/23/2012,1053
24229,20121023,1153,11,BKN025 OVC038,8,BKN,OVC,0,2012,10,23,12,10/23/2012,1153
24229,20121023,1253,11,BKN029 BKN036 OVC090,8,BKN,BKN,OVC,2012,10,23,13,10/23/2012,1253
24229,20121023,1353,11,FEW029 BKN042 BKN085,6,FEW,BKN,BKN,2012,10,23,14,10/23/2012,1353
24229,20121023,1453,11,FEW034 SCT055 SCT090,4,FEW,SCT,SCT,2012,10,23,15,10/23/2012,1453
24229,20121023,1553,11,SCT031 BKN041 BKN100,6,SCT,BKN,BKN,2012,10,23,16,10/23/2012,1553
24229,20121023,1653,11,SCT055 BKN070 BKN100,6,SCT,BKN,BKN,2012,10,23,17,10/23/2012,1653
24229,20121023,1753,11,SCT029 BKN046 OVC060,8,SCT,BKN,OVC,2012,10,23,18,10/23/2012,1753
24229,20121023,1853,11,FEW029 BKN055 OVC075,8,FEW,BKN,OVC,2012,10,23,19,10/23/2012,1853
24229,20121023,1953,11,SCT023 OVC036,8,SCT,OVC,0,2012,10,23,20,10/23/2012,1953
24229,20121023,2053,11,FEW023 OVC040,8,FEW,OVC,0,2012,10,23,21,10/23/2012,2053
24229,20121023,2153,11,FEW020 OVC038,8,FEW,OVC,0,2012,10,23,22,10/23/2012,2153
24229,20121023,2253,11,FEW009 BKN029 OVC042,8,FEW,BKN,OVC,2012,10,23,23,10/23/2012,2253
24229,20121023,2353,11,FEW009 BKN029 OVC042,8,FEW,BKN,OVC,2012,10,23,24,10/23/2012,2353
24229,20121024,53,11,FEW009 OVC029,8,FEW,OVC,0,2012,10,24,1,10/24/2012,53
24229,20121024,153,11,FEW009 OVC027,8,FEW,OVC,0,2012,10,24,2,10/24/2012,153
24229,20121024,253,11,FEW009 OVC025,8,FEW,OVC,0,2012,10,24,3,10/24/2012,253
24229,20121024,353,11,FEW009 OVC025,8,FEW,OVC,0,2012,10,24,4,10/24/2012,353
24229,20121024,453,11,OVC023,8,OVC,0,0,2012,10,24,5,10/24/2012,453
24229,20121024,553,11,SCT020 OVC039,8,SCT,OVC,0,2012,10,24,6,10/24/2012,553
24229,20121024,653,11,SCT024 BKN055 OVC085,8,SCT,BKN,OVC,2012,10,24,7,10/24/2012,653
24229,20121024,753,11,SCT015 BKN055 OVC090,8,SCT,BKN,OVC,2012,10,24,8,10/24/2012,753
24229,20121024,853,11,BKN028 BKN065 OVC085,8,BKN,BKN,OVC,2012,10,24,9,10/24/2012,853
24229,20121024,953,11,BKN021 BKN030 OVC040,8,BKN,BKN,OVC,2012,10,24,10,10/24/2012,953
24229,20121024,1053,11,BKN022 BKN030 OVC055,8,BKN,BKN,OVC,2012,10,24,11,10/24/2012,1053
24229,20121024,1153,11,BKN025 BKN050,6,BKN,BKN,0,2012,10,24,12,10/24/2012,1153
24229,20121024,1253,11,SCT028 BKN039 BKN060,6,SCT,BKN,BKN,2012,10,24,13,10/24/2012,1253
24229,20121024,1353,11,FEW032 BKN060 OVC080,8,FEW,BKN,OVC,2012,10,24,14,10/24/2012,1353
24229,20121024,1453,11,FEW034 SCT042 BKN050,6,FEW,SCT,BKN,2012,10,24,15,10/24/2012,1453
24229,20121024,1553,11,SCT034 BKN050 BKN075,6,SCT,BKN,BKN,2012,10,24,16,10/24/2012,1553
24229,20121024,1653,11,FEW023 BKN031 OVC065,8,FEW,BKN,OVC,2012,10,24,17,10/24/2012,1653
24229,20121024,1753,11,OVC055,8,OVC,0,0,2012,10,24,18,10/24/2012,1753
24229,20121024,1853,11,BKN035 OVC055,8,BKN,OVC,0,2012,10,24,19,10/24/2012,1853
24229,20121024,1953,11,FEW023 SCT030 OVC036,8,FEW,SCT,OVC,2012,10,24,20,10/24/2012,1953
24229,20121024,2053,11,FEW027 BKN055,6,FEW,BKN,0,2012,10,24,21,10/24/2012,2053
24229,20121024,2153,11,FEW020 BKN042 OVC055,8,FEW,BKN,OVC,2012,10,24,22,10/24/2012,2153
24229,20121024,2253,11,FEW020 SCT045 OVC065,8,FEW,SCT,OVC,2012,10,24,23,10/24/2012,2253
24229,20121024,2353,11,FEW020 SCT046 OVC055,8,FEW,SCT,OVC,2012,10,24,24,10/24/2012,2353
24229,20121025,53,11,FEW020 BKN060 OVC090,8,FEW,BKN,OVC,2012,10,25,1,10/25/2012,53
24229,20121025,153,11,SCT020 BKN050 OVC090,8,SCT,BKN,OVC,2012,10,25,2,10/25/2012,153
24229,20121025,253,11,SCT008 BKN050 OVC065,8,SCT,BKN,OVC,2012,10,25,3,10/25/2012,253
24229,20121025,353,11,FEW008 BKN050 OVC070,8,FEW,BKN,OVC,2012,10,25,4,10/25/2012,353
24229,20121025,453,11,FEW008 BKN042 BKN070,6,FEW,BKN,BKN,2012,10,25,5,10/25/2012,453
24229,20121025,553,11,FEW008 SCT017 BKN049,6,FEW,SCT,BKN,2012,10,25,6,10/25/2012,553
24229,20121025,653,11,FEW008 SCT016 BKN049,6,FEW,SCT,BKN,2012,10,25,7,10/25/2012,653
24229,20121025,753,11,FEW008 SCT016 BKN049,6,FEW,SCT,BKN,2012,10,25,8,10/25/2012,753
24229,20121025,853,11,FEW008 SCT018 SCT050,4,FEW,SCT,SCT,2012,10,25,9,10/25/2012,853
24229,20121025,953,11,SCT015,4,SCT,0,0,2012,10,25,10,10/25/2012,953
24229,20121025,1053,11,BKN021,6,BKN,0,0,2012,10,25,11,10/25/2012,1053
24229,20121025,1153,11,SCT021 BKN260,6,SCT,BKN,0,2012,10,25,12,10/25/2012,1153
24229,20121025,1253,11,FEW022 SCT260,4,FEW,SCT,0,2012,10,25,13,10/25/2012,1253
24229,20121025,1353,11,FEW025 SCT260,4,FEW,SCT,0,2012,10,25,14,10/25/2012,1353
24229,20121025,1453,11,FEW030 SCT260,4,FEW,SCT,0,2012,10,25,15,10/25/2012,1453
24229,20121025,1553,11,FEW035 SCT140 BKN190,6,FEW,SCT,BKN,2012,10,25,16,10/25/2012,1553
24229,20121025,1653,11,FEW180 BKN260,6,FEW,BKN,0,2012,10,25,17,10/25/2012,1653
24229,20121025,1753,11,FEW180 SCT260,4,FEW,SCT,0,2012,10,25,18,10/25/2012,1753
24229,20121025,1853,11,FEW180 BKN260,6,FEW,BKN,0,2012,10,25,19,10/25/2012,1853
24229,20121025,1953,11,FEW180 BKN260,6,FEW,BKN,0,2012,10,25,20,10/25/2012,1953
24229,20121025,2053,11,SCT150 BKN260,6,SCT,BKN,0,2012,10,25,21,10/25/2012,2053
24229,20121025,2153,11,OVC150,8,OVC,0,0,2012,10,25,22,10/25/2012,2153
24229,20121025,2253,11,OVC140,8,OVC,0,0,2012,10,25,23,10/25/2012,2253
24229,20121025,2353,11,OVC140,8,OVC,0,0,2012,10,25,24,10/25/2012,2353
24229,20121026,53,11,OVC100,8,OVC,0,0,2012,10,26,1,10/26/2012,53
24229,20121026,153,11,BKN100 OVC250,8,BKN,OVC,0,2012,10,26,2,10/26/2012,153
24229,20121026,253,11,FEW060 OVC090,8,FEW,OVC,0,2012,10,26,3,10/26/2012,253
24229,20121026,353,11,OVC085,8,OVC,0,0,2012,10,26,4,10/26/2012,353
24229,20121026,453,11,OVC075,8,OVC,0,0,2012,10,26,5,10/26/2012,453
24229,20121026,553,11,OVC070,8,OVC,0,0,2012,10,26,6,10/26/2012,553
24229,20121026,653,11,OVC055,8,OVC,0,0,2012,10,26,7,10/26/2012,653
24229,20121026,753,11,OVC039,8,OVC,0,0,2012,10,26,8,10/26/2012,753
24229,20121026,853,11,BKN026 OVC033,8,BKN,OVC,0,2012,10,26,9,10/26/2012,853
24229,20121026,953,11,SCT007 BKN021 OVC031,8,SCT,BKN,OVC,2012,10,26,10,10/26/2012,953
24229,20121026,1053,11,SCT007 BKN014 OVC031,8,SCT,BKN,OVC,2012,10,26,11,10/26/2012,1053
24229,20121026,1153,11,BKN014 BKN022 OVC050,8,BKN,BKN,OVC,2012,10,26,12,10/26/2012,1153
24229,20121026,1253,11,SCT014 BKN033 OVC048,8,SCT,BKN,OVC,2012,10,26,13,10/26/2012,1253
24229,20121026,1353,11,FEW014 BKN029 OVC038,8,FEW,BKN,OVC,2012,10,26,14,10/26/2012,1353
24229,20121026,1453,11,SCT025 BKN040 OVC050,8,SCT,BKN,OVC,2012,10,26,15,10/26/2012,1453
24229,20121026,1553,11,SCT028 SCT033 OVC050,8,SCT,SCT,OVC,2012,10,26,16,10/26/2012,1553
24229,20121026,1653,11,SCT027 OVC055,8,SCT,OVC,0,2012,10,26,17,10/26/2012,1653
24229,20121026,1753,11,FEW030 BKN055 BKN080,6,FEW,BKN,BKN,2012,10,26,18,10/26/2012,1753
24229,20121026,1853,11,SCT055,4,SCT,0,0,2012,10,26,19,10/26/2012,1853
24229,20121026,1953,11,FEW055 BKN160 OVC210,8,FEW,BKN,OVC,2012,10,26,20,10/26/2012,1953
24229,20121026,2053,11,OVC160,8,OVC,0,0,2012,10,26,21,10/26/2012,2053
24229,20121026,2153,11,OVC160,8,OVC,0,0,2012,10,26,22,10/26/2012,2153
24229,20121026,2253,11,FEW015 SCT170,4,FEW,SCT,0,2012,10,26,23,10/26/2012,2253
24229,20121026,2353,11,FEW015 SCT050 OVC180,8,FEW,SCT,OVC,2012,10,26,24,10/26/2012,2353
24229,20121027,53,11,BKN040 OVC180,8,BKN,OVC,0,2012,10,27,1,10/27/2012,53
24229,20121027,153,11,BKN042 OVC180,8,BKN,OVC,0,2012,10,27,2,10/27/2012,153
24229,20121027,253,11,BKN120 OVC250,8,BKN,OVC,0,2012,10,27,3,10/27/2012,253
24229,20121027,353,11,FEW041 OVC100,8,FEW,OVC,0,2012,10,27,4,10/27/2012,353
24229,20121027,453,11,FEW040 OVC095,8,FEW,OVC,0,2012,10,27,5,10/27/2012,453
24229,20121027,553,11,FEW040 OVC095,8,FEW,OVC,0,2012,10,27,6,10/27/2012,553
24229,20121027,653,11,FEW035 OVC070,8,FEW,OVC,0,2012,10,27,7,10/27/2012,653
24229,20121027,753,11,FEW035 BKN060 OVC080,8,FEW,BKN,OVC,2012,10,27,8,10/27/2012,753
24229,20121027,853,11,FEW018 BKN035 OVC046,8,FEW,BKN,OVC,2012,10,27,9,10/27/2012,853
24229,20121027,953,11,BKN017 OVC025,8,BKN,OVC,0,2012,10,27,10,10/27/2012,953
24229,20121027,1053,11,BKN009 OVC015,8,BKN,OVC,0,2012,10,27,11,10/27/2012,1053
24229,20121027,1153,11,FEW006 BKN009 OVC015,8,FEW,BKN,OVC,2012,10,27,12,10/27/2012,1153
24229,20121027,1253,11,SCT008 BKN012 OVC020,8,SCT,BKN,OVC,2012,10,27,13,10/27/2012,1253
24229,20121027,1353,11,BKN009 OVC013,8,BKN,OVC,0,2012,10,27,14,10/27/2012,1353
24229,20121027,1453,11,BKN009 OVC012,8,BKN,OVC,0,2012,10,27,15,10/27/2012,1453
24229,20121027,1553,11,SCT009 OVC012,8,SCT,OVC,0,2012,10,27,16,10/27/2012,1553
24229,20121027,1653,11,SCT010 BKN013 OVC044,8,SCT,BKN,OVC,2012,10,27,17,10/27/2012,1653
24229,20121027,1753,11,BKN013 OVC060,8,BKN,OVC,0,2012,10,27,18,10/27/2012,1753
24229,20121027,1853,11,BKN015 OVC025,8,BKN,OVC,0,2012,10,27,19,10/27/2012,1853
24229,20121027,1953,11,FEW012 BKN037 OVC049,8,FEW,BKN,OVC,2012,10,27,20,10/27/2012,1953
24229,20121027,2053,11,SCT017 OVC035,8,SCT,OVC,0,2012,10,27,21,10/27/2012,2053
24229,20121027,2153,11,SCT015 OVC036,8,SCT,OVC,0,2012,10,27,22,10/27/2012,2153
